Code,Name,Market,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
000040,KR모터스,KOSPI,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매",1976-05-25,12월,"정재경, 노성석 (각자 대표이사)",http://www.krmotors.com,경상남도
044450,KSS해운,KOSPI,해상 운송업,"특수화물해상운송(액화가스,LPG,암모니아,VCM,석유화학제품 등), 선박대여",2007-10-26,12월,박찬도,http://www.kssline.com,서울특별시
101000,KS인더스트리,KOSDAQ,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",2009-11-06,12월,김광일,http://https://ks-industry.co.kr/,경상남도
030200,KT,KOSPI,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",1998-12-23,12월,김영섭,http://www.kt.com,경기도
033780,KT&G,KOSPI,담배 제조업,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",1999-10-08,12월,방경만,http://www.ktng.com,대전광역시
058850,KTcs,KOSPI,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,2010-09-16,12월,지정용,http://www.ktcs.co.kr,대전광역시
058860,KTis,KOSPI,기타 정보 서비스업,"114전화번호안내, 고객센터",2010-12-17,12월,이선주,http://www.ktis.co.kr,서울특별시
089600,KT나스미디어,KOSDAQ,광고업,광고매체 판매,2013-07-17,12월,박평권,http://www.nasmedia.co.kr,서울특별시
418470,KT밀리의서재,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",전자책 정기구독 서비스,2023-09-27,12월,박현진,http://www.millie.town,서울특별시
043610,KT지니뮤직,KOSDAQ,영상·오디오물 제공 서비스업,디지털 음악 서비스 및 음원유통,2000-07-20,12월,Seo In Wook,http://www.geniemusic.co.kr,서울특별시
122450,KX,KOSDAQ,텔레비전 방송업,방송채널사업 및 방송송출서비스,2011-05-25,12월,이강봉,http://www.kxgroup.co.kr,서울특별시
052900,KX하이텍,KOSDAQ,플라스틱제품 제조업,TRAY(반도체Packing재료),2005-01-18,12월,강천석,http://www.kxhitech.com,충청남도
036560,KZ정밀,KOSDAQ,일반 목적용 기계 제조업,"펌프, 밸브, 주물",1999-12-28,12월,"최창규, 이한성(각자대표)",http://www.kzpc.co.kr,서울특별시
061970,LB세미콘,KOSDAQ,반도체 제조업,"골드범핑, 솔더범핑 등",2011-01-31,12월,김남석,http://www.lbsemicon.com,경기도
309960,LB인베스트먼트,KOSDAQ,기타 금융업,중소기업 창업투자,2023-03-29,12월,박기호,http://lbinvestment.com/,서울특별시
093050,LF,KOSPI,봉제의복 제조업,"기성복, 의류, 잡화, 제조",2006-12-01,12월,"오규식, 김상균 (각자 대표이사)",http://www.lfcorp.com,서울특별시
003550,LG,KOSPI,기타 금융업,지주회사,1970-02-13,12월,"구광모, 권봉석",http://www.lg.co.kr,서울특별시
034220,LG디스플레이,KOSPI,전자부품 제조업,"고화질, 초대형, 폴더블 고부가가치 디스플레이 제품 개발, 제조",2004-07-23,12월,정철동,http://www.lgdisplay.com,서울특별시
051900,LG생활건강,KOSPI,기타 화학제품 제조업,"화장품,생활용품 제조,도매",2001-04-25,12월,이선주,http://www.lghnh.com,서울특별시
051905,LG생활건강우,KOSPI,,,,,,,
064400,LG씨엔에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컨설팅, 시스템 구축/운영, 토탈 아웃소싱 및 AI, 클라우드·스마트팩토리 등 IT신기술 기반의 DX사업",2025-02-05,12월,현신균,http://www.lgcns.com,서울특별시
373220,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업,"2차전지 (소형,ESS,자동차전지)",2022-01-27,12월,김동명,,서울특별시
003555,LG우,KOSPI,,,,,,,
032640,LG유플러스,KOSPI,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",2008-04-21,12월,홍범식,http://www.uplus.co.kr,서울특별시
011070,LG이노텍,KOSPI,전자부품 제조업,기타 전자부품 제조업,2008-07-24,12월,문혁수,http://www.lginnotek.co.kr,서울특별시
066570,LG전자,KOSPI,통신 및 방송 장비 제조업,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",2002-04-22,12월,조주완,http://www.lge.co.kr,서울특별시
066575,LG전자우,KOSPI,,,,,,,
037560,LG헬로비전,KOSPI,텔레비전 방송업,"케이블TV, 인터넷서비스 등",2012-11-09,12월,송구영,http://www.lghellovision.net,서울특별시
051910,LG화학,KOSPI,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",2001-04-25,12월,신학철,http://www.lgchem.com,서울특별시
051915,LG화학우,KOSPI,,,,,,,
079550,LIG넥스원,KOSPI,무기 및 총포탄 제조업,정밀유도무기 등,2015-10-02,12월,신익현,http://www.lignex1.com,경기도
225190,LK삼양,KOSDAQ,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,12월,"구본욱, 신승열 (각자 대표이사)",http://www.lksamyang.com,경상남도
006260,LS,KOSPI,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",1977-06-30,12월,명노현,http://www.lsholdings.co.kr,서울특별시
010120,LS ELECTRIC,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",1994-07-11,12월,"구자균, 채대석",http://www.ls-electric.com,경기도
000680,LS네트웍스,KOSPI,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대",1973-11-15,12월,문성준,http://www.lsnetworks.co.kr,경상남도
060370,LS마린솔루션,KOSDAQ,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,2002-02-15,12월,"구본규, 김병옥(각자대표)",http://lsmarinesolution.co.kr,부산광역시
417200,LS머트리얼즈,KOSDAQ,전자부품 제조업,울트라커패시터(셀 및 모듈),2023-12-12,12월,홍영호,,경기도
229640,LS에코에너지,KOSPI,기타 금융업,,2016-09-22,12월,이상호,http://www.lsecoenergy.com,강원특별자치도
078020,LS증권,KOSDAQ,금융 지원 서비스업,유가증권위탁매매,2007-02-21,12월,김원규,http://www.ls-sec.co.kr,서울특별시
322180,LS티라유텍,KOSDAQ,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,2019-10-31,12월,김정하,http://ls-thirautech.com,서울특별시
108320,LX세미콘,KOSPI,반도체 제조업,Display Driver IC,2022-11-03,12월,이윤태,http://www.lxsemicon.com,대전광역시
001120,LX인터내셔널,KOSPI,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매",1976-01-30,12월,윤춘성,http://www.lxinternational.co.kr,서울특별시
108670,LX하우시스,KOSPI,플라스틱제품 제조업,"창호재, 자동차부품 등",2009-04-20,12월,"노진서, 한주우",http://www.lxhausys.com,서울특별시
108675,LX하우시스우,KOSPI,,,,,,,
383800,LX홀딩스,KOSPI,기타 금융업,지주회사,2021-05-27,12월,"구본준, 노진서",http://www.lxholdings.co.kr,서울특별시
38380K,LX홀딩스1우,KOSPI,,,,,,,
476080,M83,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",VFX,2024-08-22,12월,정성진,http://m83.co.kr,서울특별시
086960,MDS테크,KOSDAQ,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",2006-09-26,12월,"이창열, 이정승",http://www.mdstech.co.kr,경기도
023150,MH에탄올,KOSPI,알코올음료 제조업,"주정,탄산가스 제조",1996-12-24,12월,"최동호, 김일환",http://www.mhethanol.com,경상남도
035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,2008-11-28,12월,최수연,http://www.navercorp.com,경기도
160550,NEW,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,2014-12-23,12월,김우택,http://www.its-new.co.kr,서울특별시
053290,NE능률,KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,2002-12-10,12월,주민홍,http://www.neungyule.com,서울특별시
181710,NHN,KOSPI,소프트웨어 개발 및 공급업,한게임,2013-08-29,12월,정우진,http://www.nhn.com,경기도
060250,NHN KCP,KOSDAQ,금융 지원 서비스업,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시
104200,NHN벅스,KOSDAQ,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",2009-10-06,12월,왕문주,http://www.bugs.co.kr,서울특별시
400760,NH올원리츠,KOSPI,부동산 임대 및 공급업,부동산투자,2021-11-18,12월,소선호,http://nhallonereit.com/,서울특별시
005940,NH투자증권,KOSPI,금융 지원 서비스업,"증권업,종합금융",1975-09-30,12월,윤병운,http://www.nhqv.com,서울특별시
005945,NH투자증권우,KOSPI,,,,,,,
338100,NH프라임리츠,KOSPI,부동산 임대 및 공급업,부동산 투자,2019-12-05,11월,소선호,http://www.nhreits.com,서울특별시
034310,NICE,KOSPI,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",2004-02-04,12월,조대민,http://www.nice.co.kr,서울특별시
063570,NICE인프라,KOSDAQ,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14,12월,이현석,http://www.nicetcm.co.kr,서울특별시
030190,NICE평가정보,KOSPI,기타 정보 서비스업,"개인 및 기업정보, 솔루션",2023-08-08,12월,김종윤,,서울특별시
008260,NI스틸,KOSPI,1차 철강 제조업,"스틸파이프,철강재임가공 제조,도매",1975-06-28,12월,이창환,http://www.hcr4u.com,서울특별시
004250,NPC,KOSPI,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",1969-09-08,12월,"나창엽,양창영,심일식(각자 대표이사)",http://www.npc.co.kr,경기도
004255,NPC우,KOSPI,,,,,,,
222160,NPX,KOSDAQ,특수 목적용 기계 제조업,인쇄회로기판(PCB) 전기검사기,2021-11-18,12월,사무엘황,http://www.bioptro.co.kr/,경기도
456040,OCI,KOSPI,기초 화학물질 제조업,"폴리실리콘,타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",2023-05-30,12월,김유신,,서울특별시
010060,OCI홀딩스,KOSPI,기타 금융업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",1985-07-09,12월,"이우현, 김택중, 이수미(3인, 각자 대표이사)",http://www.oci-holdings.co.kr,서울특별시
178920,PI첨단소재,KOSPI,플라스틱제품 제조업,PI(Polyimide)제품,2021-08-09,12월,송금수,http://www.pimaterials.com,충청북도
001340,PKC,KOSPI,기초 화학물질 제조업,"가성소다,합성염산 제조,판매",1976-06-10,12월,윤해구,http://www.pkc.kr,전북특별자치도
024940,PN풍년,KOSDAQ,생활용품 도매업,압력솥,1995-01-04,12월,유재원,http://www.pn.co.kr,경기도
005490,POSCO홀딩스,KOSPI,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",1988-06-10,12월,"대표이사 회장 장인화, 대표이사 사장 이주태",http://www.posco-inc.com,경상북도
332570,PS일렉트로닉스,KOSDAQ,전자부품 제조업,전력증폭기 모듈(PAM),2020-07-31,12월,유대규,http://www.pselectronics.co.kr,경기도
218410,RFHIC,KOSDAQ,통신 및 방송 장비 제조업,GaN 트랜지스터,2015-06-30,12월,조덕수,http://www.rfhic.com,경기도
327260,RF머트리얼즈,KOSDAQ,전자부품 제조업,"광통신, RF통신용 패키지",2019-12-24,12월,"남동우, 한기우 (각자 대표이사)",http://www.rf-materials.com,경기도
474610,RF시스템즈,KOSDAQ,기타 금속 가공제품 제조업,"방산제품(레이더시스템, 안테나시스템, 환경제어시스템 등)",2024-11-19,12월,한기우,http://www.rf-systems.co.kr/,경기도
091340,S&K폴리텍,KOSDAQ,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,이민형,http://www.snkpolytec.com,경기도
010950,S-Oil,KOSPI,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",1987-05-27,12월,Anwar A. Al-Hejazi (안와르 에이 알-히즈아지),http://www.s-oil.com,서울특별시
010955,S-Oil우,KOSPI,,,,,,,
419530,SAMG엔터,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",애니메이션 IP 기획 및 관련 제품 제작,2022-12-06,12월,김수훈,http://www.samg.net,서울특별시
019550,SBI인베스트먼트,KOSDAQ,신탁업 및 집합투자업,벤처캐피탈,1989-09-06,12월,대표이사 안재광,http://www.sbik.co.kr,서울특별시
034120,SBS,KOSPI,텔레비전 방송업,"TV,라디오방송,광고",2003-06-25,12월,방문신,http://www.sbs.co.kr,서울특별시
003080,SB성보,KOSPI,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도
246960,SCL사이언스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"의료용지혈제, 밀폐제 및 접착제",2019-02-01,12월,"이경률, 백세연 (각자대표)",http://www.innotherapy.com,서울특별시
099220,SDN,KOSDAQ,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",2009-05-19,12월,"백형근,정성원",http://www.sdn-i.com,경기도
036540,SFA반도체,KOSDAQ,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001-05-02,12월,김영민,http://www.sfasemicon.com,충청남도
255220,SG,KOSDAQ,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2018-01-26,12월,박창호,http://sgholdings.co.kr,인천광역시
040610,SG&G,KOSDAQ,자동차 신품 부품 제조업,생활정보신문,2000-04-27,12월,이 의 범,http://www.sgng.com,경기도
184230,SGA솔루션즈,KOSDAQ,소프트웨어 개발 및 공급업,보안솔루션,2013-12-20,12월,최영철,http://sgasol.kr,경기도
016250,SGC E&C,KOSDAQ,건물 건설업,"건축공사, 플랜트설비, 토목공사",1999-12-28,12월,"이우성, 이창모 (각자대표이사)",http://www.sgcetec.co.kr,서울특별시
005090,SGC에너지,KOSPI,전기업,"증기, 전기, REC(신재생에너지공급인증서)",1993-01-06,12월,"이우성, 박준영, 이복영",http://www.sgcenergy.co.kr,서울특별시
001380,SG글로벌,KOSPI,자동차 신품 부품 제조업,자동차시트 및 자동차시트커버(Seat Trim Cover),1976-06-29,12월,이의범,http://www.sgglobal.co.kr,충청남도
004060,SG세계물산,KOSPI,상품 종합 도매업,"피복류,봉제품,P.E제품 수출입,도매,제조/조경사업",1976-04-19,12월,이의범,http://www.sgsegye.com,서울특별시
001770,SHD,KOSPI,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",1988-11-23,12월,신종호,http://www.shinhwatp.co.kr,경기도
002360,SH에너지화학,KOSPI,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조",1985-12-23,12월,정케빈규봉,http://www.sh-enerchem.com,전북특별자치도
009160,SIMPAC,KOSPI,1차 철강 제조업,"프레스, 합금철",1989-07-29,12월,최진식,http://www.simpac.co.kr,인천광역시
033530,SJG세종,KOSPI,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"최정연, 이동원 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
123700,SJM,KOSPI,자동차 신품 부품 제조업,자동차및산업용Bellows,2010-05-31,12월,김휘중 (단독 대표이사),,경기도
025530,SJM홀딩스,KOSPI,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,"김용호, 김휘중(각자대표이사)",http://www.sjmholdings.co.kr,경기도
034730,SK,KOSPI,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",2009-11-11,12월,"최태원, 장용호",http://www.sk-inc.com/,서울특별시
357880,SKAI,KOSDAQ,소프트웨어 개발 및 공급업,"그래프데이터베이스, 그래프분석서비스",2021-11-10,12월,신재혁,http://www.skaiworldwide.com,서울특별시
011790,SKC,KOSPI,기타 화학제품 제조업,"기초화학원료(PO, PG), 전지용 동박 등을 제조ㆍ판매하는 사업",1997-07-18,12월,박원철,http://www.skc.kr,경기도
